#
#  Z   A s fl     Mexp      Err 
#                 [MeV]    [MeV] 
#----------------------------------
   0   1 n  2     8.071     0.000
  85 198 At 2    -6.709     0.005
  85 199 At 2    -8.823     0.005
  85 200 At 2    -8.988     0.024
  85 201 At 2   -10.789     0.008
  85 202 At 2   -10.595     0.028
  85 203 At 2   -12.163     0.011
  85 204 At 2   -11.875     0.023
  85 205 At 2   -12.985     0.012
  85 206 At 2   -12.439     0.014
  85 207 At 2   -13.227     0.012
  85 208 At 2   -12.470     0.009
  85 209 At 2   -12.884     0.005
  85 210 At 2   -11.972     0.008
  85 211 At 2   -11.647     0.003
  85 212 At 2    -8.628     0.002
  85 213 At 2    -6.580     0.005
  85 214 At 2    -3.379     0.004
  85 215 At 2    -1.257     0.007
  85 216 At 2     2.257     0.004
  85 217 At 2     4.395     0.005
  85 218 At 2     8.100     0.012
  85 219 At 2    10.396     0.003
  85 220 At 2    14.376     0.014
  85 221 At 2    16.783     0.014
  85 222 At 2    20.953     0.016
  85 223 At 2    23.428     0.014
  85 224 At 2    27.711     0.022
  85 225 At 1    30.300     0.300
  85 226 At 1    34.660     0.300
  85 227 At 1    37.430     0.300
  85 228 At 1    41.880     0.400
  85 229 At 1    44.890     0.400
  86 193 Rn 2     9.043     0.025
  86 194 Rn 2     5.725     0.017
  86 195 Rn 2     5.050     0.052
  86 196 Rn 2     1.975     0.014
  86 197 Rn 2     1.510     0.016
  86 198 Rn 2    -1.230     0.013
  86 199 Rn 2    -1.560     0.007
  86 200 Rn 2    -4.000     0.006
  86 201 Rn 2    -4.107     0.010
  86 202 Rn 2    -6.275     0.018
  86 203 Rn 2    -6.184     0.006
  86 204 Rn 2    -7.970     0.007
  86 205 Rn 2    -7.710     0.005
  86 206 Rn 2    -9.133     0.009
  86 207 Rn 2    -8.635     0.005
  86 208 Rn 2    -9.655     0.010
  86 209 Rn 2    -8.941     0.010
  86 210 Rn 2    -9.605     0.005
  86 211 Rn 2    -8.755     0.007
  86 212 Rn 2    -8.659     0.003
  86 213 Rn 2    -5.696     0.003
  86 214 Rn 2    -4.320     0.009
  86 215 Rn 2    -1.169     0.006
  86 216 Rn 2     0.253     0.006
  86 217 Rn 2     3.659     0.004
  86 218 Rn 2     5.217     0.002
  86 219 Rn 2     8.829     0.002
  86 220 Rn 2    10.612     0.002
  86 221 Rn 2    14.471     0.006
  86 222 Rn 2    16.372     0.002
  86 223 Rn 2    20.390     0.008
  86 224 Rn 2    22.445     0.010
  86 225 Rn 2    26.534     0.011
  86 226 Rn 2    28.747     0.010
  86 227 Rn 2    32.886     0.014
  86 228 Rn 2    35.243     0.018
  86 229 Rn 2    39.362     0.013
  86 230 Rn 1    42.170     0.200
  86 231 Rn 1    46.550     0.300
  87 197 Fr 2    10.254     0.056
  87 198 Fr 2     9.578     0.031
  87 199 Fr 2     6.771     0.014
  87 200 Fr 2     6.134     0.031
  87 201 Fr 2     3.589     0.009
  87 202 Fr 2     3.102     0.006
  87 203 Fr 2     0.876     0.006
  87 204 Fr 2     0.607     0.025
  87 205 Fr 2    -1.310     0.008
  87 206 Fr 2    -1.247     0.028
  87 207 Fr 2    -2.849     0.018
  87 208 Fr 2    -2.665     0.012
  87 209 Fr 2    -3.782     0.012
  87 210 Fr 2    -3.344     0.013
  87 211 Fr 2    -4.140     0.012
  87 212 Fr 2    -3.516     0.009
  87 213 Fr 2    -3.554     0.005
  87 214 Fr 2    -0.958     0.009
  87 215 Fr 2     0.318     0.007
  87 216 Fr 2     2.971     0.004
  87 217 Fr 2     4.315     0.007
  87 218 Fr 2     7.059     0.004
  87 219 Fr 2     8.617     0.007
  87 220 Fr 2    11.482     0.004
  87 221 Fr 2    13.277     0.005
  87 222 Fr 2    16.378     0.007
  87 223 Fr 2    18.382     0.002
  87 224 Fr 2    21.749     0.011
  87 225 Fr 2    23.821     0.012
  87 226 Fr 2    27.521     0.006
  87 227 Fr 2    29.682     0.006
  87 228 Fr 2    33.384     0.007
  87 229 Fr 2    35.668     0.005
  87 230 Fr 2    39.487     0.007
  87 231 Fr 2    42.081     0.008
  87 232 Fr 2    46.073     0.014
  87 233 Fr 2    48.920     0.020
  88 201 Ra 2    11.937     0.020
  88 202 Ra 2     9.075     0.015
  88 203 Ra 2     8.601     0.010
  88 204 Ra 2     6.061     0.009
  88 205 Ra 2     5.804     0.023
  88 206 Ra 2     3.566     0.018
  88 207 Ra 2     3.514     0.058
  88 208 Ra 2     1.728     0.009
  88 209 Ra 2     1.858     0.006
  88 210 Ra 2     0.443     0.009
  88 211 Ra 2     0.832     0.005
  88 212 Ra 2    -0.199     0.010
  88 213 Ra 2     0.346     0.010
  88 214 Ra 2     0.093     0.005
  88 215 Ra 2     2.532     0.007
  88 216 Ra 2     3.291     0.008
  88 217 Ra 2     5.890     0.007
  88 218 Ra 2     6.646     0.010
  88 219 Ra 2     9.394     0.007
  88 220 Ra 2    10.272     0.008
  88 221 Ra 2    12.964     0.005
  88 222 Ra 2    14.320     0.004
  88 223 Ra 2    17.233     0.002
  88 224 Ra 2    18.826     0.002
  88 225 Ra 2    21.993     0.003
  88 226 Ra 2    23.668     0.002
  88 227 Ra 2    27.177     0.002
  88 228 Ra 2    28.940     0.002
  88 229 Ra 2    32.562     0.015
  88 230 Ra 2    34.516     0.010
  88 231 Ra 2    38.216     0.011
  88 232 Ra 2    40.497     0.009
  88 233 Ra 2    44.334     0.009
  88 234 Ra 2    46.931     0.008
  88 235 Ra 1    51.130     0.300
  89 205 Ac 2    14.107     0.059
  89 206 Ac 2    13.485     0.065
  89 207 Ac 2    11.146     0.056
  89 208 Ac 2    10.761     0.064
  89 209 Ac 2     8.845     0.056
  89 210 Ac 2     8.764     0.062
  89 211 Ac 2     7.143     0.054
  89 212 Ac 2     7.300     0.022
  89 213 Ac 2     6.141     0.012
  89 214 Ac 2     6.433     0.014
  89 215 Ac 2     6.031     0.012
  89 216 Ac 2     8.150     0.009
  89 217 Ac 2     8.702     0.011
  89 218 Ac 2    10.851     0.058
  89 219 Ac 2    11.570     0.051
  89 220 Ac 2    13.744     0.006
  89 221 Ac 2    14.531     0.057
  89 222 Ac 2    16.622     0.005
  89 223 Ac 2    17.825     0.007
  89 224 Ac 2    20.234     0.004
  89 225 Ac 2    21.637     0.005
  89 226 Ac 2    24.309     0.003
  89 227 Ac 2    25.850     0.002
  89 228 Ac 2    28.895     0.002
  89 229 Ac 2    30.690     0.012
  89 230 Ac 2    33.838     0.016
  89 231 Ac 2    35.763     0.013
  89 232 Ac 2    39.154     0.013
  89 233 Ac 2    41.308     0.013
  89 234 Ac 2    44.841     0.014
  89 235 Ac 2    47.357     0.014
  89 236 Ac 2    51.221     0.038
  89 237 Ac 1    54.020     0.400
  90 208 Th 2    16.688     0.032
  90 209 Th 1    16.395     0.103
  90 210 Th 2    14.060     0.019
  90 211 Th 2    13.876     0.086
  90 212 Th 2    12.111     0.010
  90 213 Th 2    12.120     0.009
  90 214 Th 2    10.695     0.011
  90 215 Th 2    10.921     0.006
  90 216 Th 2    10.299     0.011
  90 217 Th 2    12.206     0.011
  90 218 Th 2    12.367     0.011
  90 219 Th 2    14.463     0.056
  90 220 Th 2    14.690     0.014
  90 221 Th 2    16.940     0.008
  90 222 Th 2    17.203     0.010
  90 223 Th 2    19.385     0.008
  90 224 Th 2    19.996     0.010
  90 225 Th 2    22.310     0.005
  90 226 Th 2    23.198     0.004
  90 227 Th 2    25.805     0.002
  90 228 Th 2    26.771     0.002
  90 229 Th 2    29.586     0.002
  90 230 Th 2    30.863     0.001
  90 231 Th 2    33.816     0.001
  90 232 Th 2    35.447     0.001
  90 233 Th 2    38.732     0.001
  90 234 Th 2    40.613     0.003
  90 235 Th 2    44.018     0.013
  90 236 Th 2    46.255     0.014
  90 237 Th 2    49.955     0.016
  90 238 Th 1    52.525     0.283
  90 239 Th 1    56.500     0.400
  91 211 Pa 2    22.052     0.069
  91 212 Pa 2    21.597     0.088
  91 213 Pa 2    19.654     0.057
  91 214 Pa 2    19.460     0.081
  91 215 Pa 2    17.805     0.082
  91 216 Pa 2    17.824     0.025
  91 217 Pa 2    17.055     0.012
  91 218 Pa 2    18.650     0.018
  91 219 Pa 2    18.583     0.070
  91 220 Pa 2    20.278     0.015
  91 221 Pa 2    20.375     0.059
  91 222 Pa 2    22.064     0.087
  91 223 Pa 2    22.338     0.076
  91 224 Pa 2    23.862     0.008
  91 225 Pa 2    24.357     0.082
  91 226 Pa 2    26.034     0.011
  91 227 Pa 2    26.830     0.007
  91 228 Pa 2    28.924     0.004
  91 229 Pa 2    29.897     0.003
  91 230 Pa 2    32.174     0.003
  91 231 Pa 2    33.424     0.002
  91 232 Pa 2    35.947     0.008
  91 233 Pa 2    37.489     0.001
  91 234 Pa 2    40.339     0.004
  91 235 Pa 2    42.289     0.014
  91 236 Pa 2    45.334     0.014
  91 237 Pa 2    47.528     0.013
  91 238 Pa 2    50.894     0.016
  91 239 Pa 1    53.337     0.196
  91 240 Pa 1    57.010     0.200
  91 241 Pa 1    59.740     0.300
  92 215 U  2    24.889     0.104
  92 216 U  2    23.066     0.028
  92 217 U  1    22.971     0.081
  92 218 U  2    21.895     0.014
  92 219 U  2    23.296     0.013
  92 220 U  1    23.013     0.101
  92 221 U  2    24.520     0.072
  92 222 U  2    24.273     0.052
  92 223 U  2    26.045     0.059
  92 224 U  2    25.743     0.015
  92 225 U  2    27.372     0.010
  92 226 U  2    27.329     0.011
  92 227 U  2    29.045     0.009
  92 228 U  2    29.220     0.013
  92 229 U  2    31.211     0.006
  92 230 U  2    31.615     0.005
  92 231 U  2    33.806     0.003
  92 232 U  2    34.609     0.002
  92 233 U  2    36.919     0.002
  92 234 U  2    38.145     0.001
  92 235 U  2    40.919     0.001
  92 236 U  2    42.445     0.001
  92 237 U  2    45.390     0.001
  92 238 U  2    47.308     0.001
  92 239 U  2    50.573     0.002
  92 240 U  2    52.715     0.003
  92 241 U  1    56.197     0.196
  92 242 U  1    58.620     0.201
  92 243 U  1    62.480     0.300
  93 219 Np 2    29.437     0.092
  93 220 Np 2    30.475     0.031
  93 221 Np 1    29.910     0.200
  93 222 Np 2    31.275     0.038
  93 223 Np 2    30.659     0.083
  93 224 Np 2    32.032     0.029
  93 225 Np 2    31.618     0.092
  93 226 Np 2    32.817     0.102
  93 227 Np 2    32.579     0.077
  93 228 Np 1    33.825     0.100
  93 229 Np 2    33.801     0.101
  93 230 Np 2    35.237     0.055
  93 231 Np 2    35.624     0.051
  93 232 Np 1    37.359     0.100
  93 233 Np 2    37.949     0.051
  93 234 Np 2    39.955     0.008
  93 235 Np 2    41.043     0.001
  93 236 Np 2    43.378     0.050
  93 237 Np 2    44.872     0.001
  93 238 Np 2    47.455     0.001
  93 239 Np 2    49.311     0.001
  93 240 Np 2    52.316     0.017
  93 241 Np 2    54.315     0.100
  93 242 Np 2    57.417     0.200
  93 243 Np 1    59.806     0.032
  93 244 Np 1    63.240     0.100
  93 245 Np 1    65.850     0.200
  94 221 Pu 1    35.930     0.300
  94 222 Pu 1    35.060     0.300
  94 223 Pu 1    36.121     0.300
  94 224 Pu 1    35.280     0.300
  94 225 Pu 1    36.300     0.300
  94 226 Pu 1    35.630     0.200
  94 227 Pu 1    36.770     0.100
  94 228 Pu 2    36.108     0.023
  94 229 Pu 2    37.395     0.061
  94 230 Pu 2    36.932     0.014
  94 231 Pu 2    38.309     0.022
  94 232 Pu 2    38.361     0.017
  94 233 Pu 2    40.052     0.054
  94 234 Pu 2    40.350     0.007
  94 235 Pu 2    42.182     0.021
  94 236 Pu 2    42.902     0.002
  94 237 Pu 2    45.092     0.002
  94 238 Pu 2    46.163     0.001
  94 239 Pu 2    48.588     0.001
  94 240 Pu 2    50.125     0.001
  94 241 Pu 2    52.955     0.001
  94 242 Pu 2    54.717     0.001
  94 243 Pu 2    57.755     0.003
  94 244 Pu 2    59.806     0.002
  94 245 Pu 2    63.178     0.014
  94 246 Pu 2    65.395     0.015
  94 247 Pu 1    69.210     0.200
  95 223 Am 1    42.700     0.300
  95 224 Am 1    43.260     0.400
  95 225 Am 1    42.390     0.400
  95 226 Am 1    42.970     0.300
  95 227 Am 1    42.180     0.200
  95 228 Am 1    42.850     0.200
  95 229 Am 2    42.180     0.106
  95 230 Am 1    42.872     0.143
  95 231 Am 1    42.410     0.300
  95 232 Am 1    43.420     0.300
  95 233 Am 1    43.285     0.114
  95 234 Am 1    44.462     0.160
  95 235 Am 2    44.625     0.053
  95 236 Am 1    46.041     0.119
  95 237 Am 1    46.570     0.059
  95 238 Am 2    48.421     0.059
  95 239 Am 2    49.390     0.002
  95 240 Am 2    51.510     0.014
  95 241 Am 2    52.934     0.001
  95 242 Am 2    55.468     0.001
  95 243 Am 2    57.175     0.001
  95 244 Am 2    59.879     0.001
  95 245 Am 2    61.900     0.002
  95 246 Am 1    64.994     0.018
  95 247 Am 1    67.153     0.100
  95 248 Am 1    70.563     0.200
  95 249 Am 1    73.104     0.298
  96 231 Cm 1    47.270     0.300
  96 232 Cm 1    46.333     0.201
  96 233 Cm 2    47.293     0.081
  96 234 Cm 2    46.722     0.017
  96 235 Cm 1    48.013     0.102
  96 236 Cm 2    47.853     0.018
  96 237 Cm 2    49.247     0.074
  96 238 Cm 2    49.445     0.012
  96 239 Cm 2    51.147     0.150
  96 240 Cm 2    51.724     0.002
  96 241 Cm 2    53.702     0.002
  96 242 Cm 2    54.804     0.001
  96 243 Cm 2    57.182     0.001
  96 244 Cm 2    58.452     0.001
  96 245 Cm 2    61.005     0.001
  96 246 Cm 2    62.617     0.002
  96 247 Cm 2    65.533     0.004
  96 248 Cm 2    67.393     0.002
  96 249 Cm 2    70.751     0.002
  96 250 Cm 2    72.990     0.010
  96 251 Cm 2    76.648     0.023
  96 252 Cm 1    79.056     0.298
  97 233 Bk 1    52.771     0.233
  97 234 Bk 1    53.395     0.153
  97 235 Bk 1    52.770     0.401
  97 236 Bk 1    53.542     0.361
  97 237 Bk 1    53.210     0.230
  97 238 Bk 1    54.216     0.256
  97 239 Bk 1    54.250     0.207
  97 240 Bk 1    55.664     0.150
  97 241 Bk 1    55.981     0.165
  97 242 Bk 1    57.752     0.135
  97 243 Bk 2    58.690     0.005
  97 244 Bk 2    60.714     0.014
  97 245 Bk 2    61.814     0.002
  97 246 Bk 2    63.967     0.060
  97 247 Bk 2    65.490     0.005
  97 248 Bk 2    68.131     0.050
  97 249 Bk 2    69.846     0.001
  97 250 Bk 2    72.952     0.003
  97 251 Bk 2    75.228     0.011
  97 252 Bk 1    78.535     0.200
  97 253 Bk 1    80.929     0.359
  97 254 Bk 1    84.393     0.298
  98 237 Cf 2    57.938     0.097
  98 238 Cf 1    57.278     0.298
  98 239 Cf 1    58.202     0.120
  98 240 Cf 2    57.989     0.018
  98 241 Cf 1    59.327     0.167
  98 242 Cf 2    59.387     0.013
  98 243 Cf 1    60.990     0.181
  98 244 Cf 2    61.478     0.003
  98 245 Cf 2    63.385     0.002
  98 246 Cf 2    64.090     0.002
  98 247 Cf 2    66.109     0.014
  98 248 Cf 2    67.238     0.005
  98 249 Cf 2    69.723     0.001
  98 250 Cf 2    71.170     0.002
  98 251 Cf 2    74.135     0.004
  98 252 Cf 2    76.035     0.002
  98 253 Cf 2    79.302     0.004
  98 254 Cf 2    81.341     0.011
  98 255 Cf 1    84.809     0.200
  98 256 Cf 1    87.041     0.314
  99 239 Es 1    63.630     0.300
  99 240 Es 1    64.225     0.366
  99 241 Es 1    63.893     0.231
  99 242 Es 1    64.801     0.257
  99 243 Es 1    64.747     0.207
  99 244 Es 1    66.026     0.181
  99 245 Es 1    66.315     0.165
  99 246 Es 2    67.819     0.090
  99 247 Es 2    68.578     0.019
  99 248 Es 1    70.299     0.052
  99 249 Es 1    71.175     0.030
  99 250 Es 1    73.225     0.100
  99 251 Es 2    74.512     0.005
  99 252 Es 2    77.295     0.050
  99 253 Es 2    79.010     0.001
  99 254 Es 2    81.994     0.003
  99 255 Es 2    84.089     0.011
  99 256 Es 1    87.185     0.100
  99 257 Es 1    89.403     0.411
  99 258 Es 1    92.702     0.401
 100 241 Fm 1    69.220     0.300
 100 242 Fm 1    68.400     0.401
 100 243 Fm 1    69.316     0.130
 100 244 Fm 1    68.964     0.201
 100 245 Fm 1    70.192     0.195
 100 246 Fm 2    70.191     0.014
 100 247 Fm 1    71.672     0.181
 100 248 Fm 2    71.898     0.008
 100 249 Fm 2    73.519     0.006
 100 250 Fm 2    74.072     0.008
 100 251 Fm 2    75.959     0.014
 100 252 Fm 2    76.817     0.005
 100 253 Fm 2    79.346     0.002
 100 254 Fm 2    80.903     0.002
 100 255 Fm 2    83.800     0.004
 100 256 Fm 2    85.485     0.003
 100 257 Fm 2    88.590     0.004
 100 258 Fm 1    90.426     0.200
 100 259 Fm 1    93.704     0.283
 100 260 Fm 1    95.766     0.435
 101 244 Md 1    75.597     0.374
 101 245 Md 1    75.325     0.260
 101 246 Md 1    76.115     0.260
 101 247 Md 1    75.936     0.207
 101 248 Md 1    76.948     0.184
 101 249 Md 2    77.181     0.164
 101 250 Md 2    78.399     0.091
 101 251 Md 2    78.967     0.019
 101 252 Md 2    80.467     0.091
 101 253 Md 1    81.173     0.031
 101 254 Md 1    83.453     0.100
 101 255 Md 2    84.842     0.006
 101 256 Md 1    87.456     0.124
 101 257 Md 2    88.992     0.002
 101 258 Md 2    91.690     0.003
 101 259 Md 1    93.564     0.101
 101 260 Md 1    96.550     0.316
 101 261 Md 1    98.578     0.509
 101 262 Md 1   101.667     0.448
 102 248 No 1    80.689     0.224
 102 249 No 1    81.787     0.279
 102 250 No 1    81.566     0.200
 102 251 No 1    82.849     0.181
 102 252 No 2    82.871     0.009
 102 253 No 2    84.359     0.007
 102 254 No 2    84.723     0.010
 102 255 No 2    86.812     0.014
 102 256 No 2    87.823     0.008
 102 257 No 2    90.247     0.006
 102 258 No 1    91.477     0.100
 102 259 No 2    94.079     0.006
 102 260 No 1    95.610     0.200
 102 261 No 1    98.455     0.200
 102 262 No 1   100.101     0.361
 102 263 No 1   103.129     0.490
 102 264 No 1   105.011     0.591
 103 251 Lr 1    87.830     0.200
 103 252 Lr 1    88.537     0.185
 103 253 Lr 2    88.523     0.165
 103 254 Lr 2    89.646     0.091
 103 255 Lr 2    89.947     0.018
 103 256 Lr 2    91.747     0.083
 103 257 Lr 1    92.665     0.044
 103 258 Lr 1    94.782     0.102
 103 259 Lr 1    95.851     0.071
 103 260 Lr 1    98.277     0.125
 103 261 Lr 1    99.557     0.200
 103 262 Lr 1   102.105     0.200
 103 263 Lr 1   103.669     0.224
 103 264 Lr 1   106.375     0.436
 103 265 Lr 1   108.233     0.547
 103 266 Lr 1   111.662     0.539
 104 253 Rf 1    93.642     0.410
 104 254 Rf 1    93.201     0.283
 104 255 Rf 1    94.329     0.181
 104 256 Rf 2    94.222     0.018
 104 257 Rf 2    95.866     0.011
 104 258 Rf 2    96.344     0.016
 104 259 Rf 1    98.367     0.072
 104 260 Rf 1    99.148     0.200
 104 261 Rf 2   101.318     0.066
 104 262 Rf 1   102.392     0.224
 104 263 Rf 1   104.757     0.153
 104 264 Rf 1   106.075     0.361
 104 265 Rf 1   108.690     0.361
 104 266 Rf 1   110.136     0.412
 104 267 Rf 1   113.444     0.575
 104 268 Rf 1   115.476     0.662
 105 255 Db 1    99.595     0.283
 105 256 Db 1   100.298     0.187
 105 257 Db 2   100.154     0.165
 105 258 Db 2   101.508     0.092
 105 259 Db 2   101.991     0.057
 105 260 Db 1   103.673     0.093
 105 261 Db 1   104.308     0.110
 105 262 Db 1   106.253     0.143
 105 263 Db 1   107.110     0.168
 105 264 Db 1   109.262     0.236
 105 265 Db 1   110.382     0.224
 105 266 Db 1   112.740     0.283
 105 267 Db 1   114.014     0.374
 105 268 Db 1   117.060     0.529
 105 269 Db 1   119.148     0.624
 105 270 Db 1   122.397     0.575
 106 258 Sg 1   105.296     0.413
 106 259 Sg 1   106.519     0.181
 106 260 Sg 2   106.547     0.021
 106 261 Sg 2   108.005     0.018
 106 262 Sg 2   108.369     0.022
 106 263 Sg 1   110.195     0.095
 106 264 Sg 1   110.783     0.283
 106 265 Sg 1   112.794     0.139
 106 266 Sg 1   113.617     0.245
 106 267 Sg 1   115.806     0.261
 106 268 Sg 1   116.800     0.469
 106 269 Sg 1   119.692     0.368
 106 270 Sg 1   121.431     0.458
 106 271 Sg 1   124.617     0.591
 106 272 Sg 1   126.520     0.692
 106 273 Sg 1   129.920     0.400
 107 260 Bh 1   113.123     0.196
 107 261 Bh 2   113.079     0.180
 107 262 Bh 2   114.252     0.093
 107 263 Bh 1   114.496     0.305
 107 264 Bh 1   115.958     0.177
 107 265 Bh 1   116.395     0.239
 107 266 Bh 1   118.104     0.163
 107 267 Bh 1   118.765     0.263
 107 268 Bh 1   120.707     0.382
 107 269 Bh 1   121.477     0.374
 107 270 Bh 1   124.230     0.299
 107 271 Bh 1   125.859     0.384
 107 272 Bh 1   128.787     0.532
 107 273 Bh 1   130.683     0.655
 107 274 Bh 1   133.762     0.578
 107 275 Bh 1   135.780     0.600
 107 276 Bh 1   138.950     0.600
 107 277 Bh 1   141.100     0.600
 107 278 Bh 1   144.370     0.400
 108 263 Hs 1   119.678     0.197
 108 264 Hs 2   119.563     0.029
 108 265 Hs 2   120.900     0.024
 108 266 Hs 2   121.140     0.027
 108 267 Hs 1   122.658     0.095
 108 268 Hs 1   122.968     0.300
 108 269 Hs 1   124.493     0.131
 108 270 Hs 1   125.112     0.248
 108 271 Hs 1   127.691     0.276
 108 272 Hs 1   129.004     0.510
 108 273 Hs 1   131.767     0.374
 108 274 Hs 1   133.406     0.469
 108 275 Hs 1   136.492     0.593
 108 276 Hs 1   138.185     0.720
 108 277 Hs 1   141.375     0.447
 108 278 Hs 1   143.220     0.300
 108 279 Hs 1   146.500     0.600
 108 280 Hs 1   148.420     0.600
 109 265 Mt 1   126.624     0.439
 109 266 Mt 2   127.673     0.096
 109 267 Mt 1   127.791     0.503
 109 268 Mt 1   129.151     0.233
 109 269 Mt 1   129.300     0.312
 109 270 Mt 1   130.709     0.191
 109 271 Mt 1   131.100     0.330
 109 272 Mt 1   133.481     0.485
 109 273 Mt 1   134.782     0.424
 109 274 Mt 1   137.249     0.377
 109 275 Mt 1   138.767     0.387
 109 276 Mt 1   141.312     0.532
 109 277 Mt 1   143.008     0.662
 109 278 Mt 1   145.767     0.579
 109 279 Mt 1   147.585     0.671
 109 280 Mt 1   150.510     0.600
 109 281 Mt 1   152.400     0.600
 109 282 Mt 1   155.455     0.447
 110 267 Ds 1   133.880     0.204
 110 268 Ds 1   133.648     0.301
 110 269 Ds 2   134.835     0.031
 110 270 Ds 2   134.682     0.039
 110 271 Ds 1   135.952     0.097
 110 272 Ds 1   136.083     0.424
 110 273 Ds 1   138.285     0.142
 110 274 Ds 1   139.197     0.389
 110 275 Ds 1   141.666     0.340
 110 276 Ds 1   142.539     0.548
 110 277 Ds 1   145.092     0.392
 110 278 Ds 1   146.251     0.510
 110 279 Ds 1   149.024     0.605
 110 280 Ds 1   150.320     0.748
 110 281 Ds 1   153.273     0.493
 110 282 Ds 1   154.790     0.300
 110 283 Ds 1   157.830     0.500
 110 284 Ds 1   159.460     0.500
 111 272 Rg 1   142.773     0.233
 111 273 Rg 1   142.885     0.400
 111 274 Rg 1   144.612     0.209
 111 275 Rg 1   145.395     0.446
 111 276 Rg 1   147.386     0.629
 111 277 Rg 1   148.407     0.469
 111 278 Rg 1   150.521     0.389
 111 279 Rg 1   151.721     0.422
 111 280 Rg 1   153.886     0.532
 111 281 Rg 1   155.333     0.774
 111 282 Rg 1   157.742     0.588
 111 283 Rg 1   159.380     0.678
 111 284 Rg 1   161.970     0.500
 111 285 Rg 1   163.730     0.600
 111 286 Rg 1   166.510     0.458
 112 276 Cn 1   150.360     0.500
 112 277 Cn 1   152.332     0.153
 112 278 Cn 1   152.842     0.438
 112 279 Cn 1   155.021     0.395
 112 280 Cn 1   155.654     0.583
 112 281 Cn 1   157.947     0.397
 112 282 Cn 1   158.826     0.548
 112 283 Cn 1   161.337     0.615
 112 284 Cn 1   162.415     0.762
 112 285 Cn 1   165.086     0.507
 112 286 Cn 1   166.450     0.700
 112 287 Cn 1   169.370     0.700
 112 288 Cn 1   170.930     0.700
 113 278 Nh 1   159.030     0.224
 113 279 Nh 1   159.460     0.600
 113 280 Nh 1   161.240     0.400
 113 281 Nh 1   161.810     0.300
 113 282 Nh 1   163.729     0.400
 113 283 Nh 1   164.563     0.437
 113 284 Nh 1   166.591     0.533
 113 285 Nh 1   167.768     0.775
 113 286 Nh 1   169.957     0.590
 113 287 Nh 1   171.455     0.707
 113 288 Nh 1   173.970     0.700
 113 289 Nh 1   175.550     0.500
 113 290 Nh 1   178.315     0.469
 114 284 Fl 1   168.779     0.656
 114 285 Fl 1   170.932     0.404
 114 286 Fl 1   171.606     0.549
 114 287 Fl 1   173.929     0.617
 114 288 Fl 1   174.917     0.763
 114 289 Fl 1   177.465     0.511
 114 290 Fl 1   178.731     0.700
 114 291 Fl 1   181.500     0.700
 115 287 Mc 1   177.748     0.443
 115 288 Mc 1   179.666     0.536
 115 289 Mc 1   180.683     0.776
 115 290 Mc 1   182.792     0.592
 115 291 Mc 1   184.180     0.735
 115 292 Mc 1   186.600     0.700
 116 289 Lv 1   184.457     0.503
 116 290 Lv 1   185.028     0.552
 116 291 Lv 1   187.244     0.623
 116 292 Lv 1   188.133     0.763
 116 293 Lv 1   190.568     0.515
 117 291 Ts 1   191.653     0.597
 117 292 Ts 1   193.621     0.669
 117 293 Ts 1   194.428     0.778
 117 294 Ts 1   196.397     0.593
 118 293 Og 1   198.802     0.709
 118 294 Og 1   199.320     0.553
 118 295 Og 1   201.369     0.655
