                    *********************************************************************************
                    *  Z= 73 A=181: Positive-Parity Spin-dependent Level Density [MeV-1] for TA181  *
   1.50  0.300  3.30E+01 8.91E+01 8.60E+02 4.61E+00 1.09E+01 1.04E+01 1.50E+01 1.81E+01 1.38E+01 5.89E+00 4.42E+00 1.47E+00 1.49E+00 3.14E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.324  6.20E+01 1.40E+02 1.54E+03 6.09E+00 1.05E+01 1.20E+01 1.48E+01 2.71E+01 2.71E+01 2.25E+01 5.90E+00 4.61E+00 1.49E+00 4.61E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.347  1.03E+02 1.88E+02 2.12E+03 7.57E+00 1.66E+01 2.11E+01 2.13E+01 1.98E+01 2.80E+01 3.14E+01 1.95E+01 9.03E+00 7.56E+00 1.47E+00 2.95E+00 1.47E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.368  1.77E+02 4.04E+02 4.32E+03 1.97E+01 3.86E+01 5.97E+01 6.04E+01 5.23E+01 3.75E+01 3.79E+01 3.93E+01 3.28E+01 1.22E+01 5.89E+00 2.96E+00 4.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.388  2.99E+02 5.74E+02 6.38E+03 2.29E+01 4.14E+01 6.54E+01 9.38E+01 9.34E+01 6.88E+01 5.41E+01 4.09E+01 4.78E+01 2.67E+01 7.95E+00 1.68E+00 6.09E+00 2.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.407  4.98E+02 1.02E+03 1.13E+04 4.68E+01 9.12E+01 1.21E+02 1.42E+02 1.43E+02 1.32E+02 1.12E+02 7.02E+01 5.86E+01 5.35E+01 3.34E+01 7.75E+00 2.95E+00 4.42E+00 1.47E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.425  8.27E+02 1.61E+03 1.78E+04 7.92E+01 1.56E+02 2.04E+02 2.14E+02 2.29E+02 1.92E+02 1.74E+02 1.19E+02 8.00E+01 7.04E+01 5.53E+01 2.60E+01 9.03E+00 4.42E+00 2.95E+00 2.09E-02 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.442  1.39E+03 2.86E+03 3.23E+04 1.27E+02 2.48E+02 3.32E+02 3.81E+02 4.14E+02 3.65E+02 3.12E+02 2.26E+02 1.62E+02 1.12E+02 9.11E+01 6.16E+01 2.27E+01 1.52E+00 6.09E+00 1.49E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.459  2.24E+03 4.00E+03 4.63E+04 1.60E+02 3.26E+02 4.63E+02 5.16E+02 5.27E+02 5.13E+02 4.55E+02 3.47E+02 2.63E+02 1.72E+02 1.06E+02 7.79E+01 5.43E+01 9.74E+00 6.54E+00 3.17E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.475  3.66E+03 7.28E+03 8.37E+04 3.02E+02 6.28E+02 8.83E+02 9.61E+02 9.92E+02 8.59E+02 7.75E+02 5.99E+02 4.75E+02 3.19E+02 1.93E+02 1.28E+02 1.01E+02 4.16E+01 1.14E+01 1.13E+01 3.14E+00 1.51E+00 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.490  5.91E+03 1.07E+04 1.25E+05 4.38E+02 8.59E+02 1.23E+03 1.44E+03 1.53E+03 1.27E+03 1.11E+03 8.63E+02 7.07E+02 5.02E+02 3.16E+02 1.84E+02 1.32E+02 8.64E+01 2.36E+01 1.61E+01 4.69E+00 1.70E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.505  9.47E+03 1.78E+04 2.12E+05 7.03E+02 1.39E+03 1.94E+03 2.12E+03 2.40E+03 2.29E+03 1.99E+03 1.46E+03 1.16E+03 9.01E+02 5.89E+02 3.48E+02 2.23E+02 1.38E+02 7.77E+01 2.98E+01 1.87E+01 6.38E+00 3.33E+00 0.00E+00 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.520  1.49E+04 2.57E+04 3.08E+05 1.05E+03 2.06E+03 2.83E+03 3.09E+03 3.35E+03 3.11E+03 2.90E+03 2.19E+03 1.63E+03 1.27E+03 9.11E+02 5.53E+02 3.31E+02 1.86E+02 1.35E+02 5.21E+01 2.83E+01 1.08E+01 8.14E+00 2.95E+00 1.67E+00 1.69E+00 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.534  2.37E+04 4.49E+04 5.40E+05 1.83E+03 3.62E+03 5.01E+03 5.45E+03 5.91E+03 5.26E+03 4.78E+03 3.81E+03 3.00E+03 2.13E+03 1.58E+03 1.05E+03 6.52E+02 3.38E+02 1.98E+02 1.43E+02 6.56E+01 3.62E+01 1.59E+01 8.04E+00 3.33E+00 1.50E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.548  3.73E+04 6.33E+04 7.72E+05 2.42E+03 4.84E+03 6.81E+03 7.72E+03 8.36E+03 7.55E+03 6.83E+03 5.38E+03 4.38E+03 3.14E+03 2.16E+03 1.51E+03 1.01E+03 5.59E+02 2.74E+02 2.07E+02 9.79E+01 6.18E+01 2.42E+01 1.12E+01 5.00E+00 1.76E+00 1.86E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.575  9.15E+04 1.54E+05 1.90E+06 5.87E+03 1.17E+04 1.64E+04 1.83E+04 1.98E+04 1.79E+04 1.64E+04 1.31E+04 1.05E+04 8.00E+03 5.65E+03 3.74E+03 2.68E+03 1.65E+03 9.14E+02 4.99E+02 3.19E+02 1.63E+02 9.43E+01 5.40E+01 2.29E+01 1.21E+01 6.57E+00 3.41E+00 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.601  2.20E+05 3.61E+05 4.57E+06 1.35E+04 2.66E+04 3.67E+04 4.11E+04 4.50E+04 4.21E+04 3.95E+04 3.09E+04 2.50E+04 1.95E+04 1.42E+04 9.80E+03 6.63E+03 4.19E+03 2.64E+03 1.71E+03 8.59E+02 5.54E+02 3.11E+02 1.93E+02 9.35E+01 4.27E+01 2.18E+01 1.09E+01 4.18E+00 3.33E+00 1.93E-01 1.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.625  5.24E+05 8.53E+05 1.10E+07 3.06E+04 6.07E+04 8.54E+04 9.66E+04 1.06E+05 9.76E+04 9.05E+04 7.32E+04 6.08E+04 4.64E+04 3.41E+04 2.42E+04 1.75E+04 1.10E+04 6.74E+03 4.48E+03 2.78E+03 1.56E+03 9.53E+02 5.74E+02 2.77E+02 1.69E+02 9.79E+01 5.21E+01 3.24E+01 1.75E+01 4.81E+00 1.52E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.649  1.23E+06 1.97E+06 2.57E+07 6.97E+04 1.38E+05 1.93E+05 2.16E+05 2.37E+05 2.22E+05 2.10E+05 1.70E+05 1.40E+05 1.11E+05 8.26E+04 5.79E+04 4.24E+04 2.84E+04 1.76E+04 1.16E+04 7.24E+03 4.65E+03 2.68E+03 1.80E+03 8.97E+02 5.53E+02 3.35E+02 1.90E+02 9.69E+01 6.29E+01 2.10E+01 7.32E+00 4.61E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.671  2.84E+06 4.49E+06 5.96E+07 1.54E+05 3.05E+05 4.28E+05 4.84E+05 5.35E+05 5.05E+05 4.76E+05 3.87E+05 3.25E+05 2.58E+05 1.95E+05 1.40E+05 1.02E+05 6.85E+04 4.48E+04 3.06E+04 1.90E+04 1.24E+04 7.47E+03 4.93E+03 2.67E+03 1.63E+03 9.82E+02 5.72E+02 3.53E+02 2.20E+02 1.09E+02 4.23E+01 1.01E+01 4.42E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.693  6.49E+06 1.01E+07 1.37E+08 3.34E+05 6.62E+05 9.38E+05 1.08E+06 1.19E+06 1.12E+06 1.06E+06 8.80E+05 7.42E+05 5.90E+05 4.52E+05 3.28E+05 2.46E+05 1.66E+05 1.09E+05 7.69E+04 4.96E+04 3.23E+04 2.02E+04 1.33E+04 7.43E+03 4.81E+03 3.04E+03 1.88E+03 1.16E+03 6.82E+02 3.44E+02 1.33E+02 5.07E+01 1.47E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.715  1.46E+07 2.25E+07 3.09E+08 7.29E+05 1.45E+06 2.05E+06 2.35E+06 2.60E+06 2.46E+06 2.36E+06 1.96E+06 1.66E+06 1.35E+06 1.03E+06 7.54E+05 5.70E+05 3.95E+05 2.64E+05 1.87E+05 1.24E+05 8.31E+04 5.25E+04 3.60E+04 2.03E+04 1.33E+04 8.78E+03 5.40E+03 3.52E+03 2.15E+03 1.10E+03 4.75E+02 1.71E+02 6.19E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.736  3.28E+07 4.99E+07 6.94E+08 1.58E+06 3.14E+06 4.45E+06 5.14E+06 5.71E+06 5.41E+06 5.20E+06 4.34E+06 3.70E+06 3.01E+06 2.35E+06 1.72E+06 1.32E+06 9.23E+05 6.25E+05 4.53E+05 3.03E+05 2.08E+05 1.32E+05 9.24E+04 5.38E+04 3.59E+04 2.39E+04 1.52E+04 9.98E+03 6.42E+03 3.54E+03 1.55E+03 6.15E+02 2.17E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.756  7.27E+07 1.10E+08 1.55E+09 3.42E+06 6.78E+06 9.62E+06 1.11E+07 1.23E+07 1.17E+07 1.13E+07 9.55E+06 8.17E+06 6.69E+06 5.25E+06 3.89E+06 3.01E+06 2.13E+06 1.46E+06 1.07E+06 7.29E+05 5.06E+05 3.31E+05 2.33E+05 1.39E+05 9.44E+04 6.42E+04 4.16E+04 2.77E+04 1.82E+04 1.02E+04 4.73E+03 1.93E+03 6.98E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.775  1.60E+08 2.39E+08 3.41E+09 7.29E+06 1.45E+07 2.05E+07 2.38E+07 2.65E+07 2.54E+07 2.46E+07 2.07E+07 1.79E+07 1.48E+07 1.16E+07 8.67E+06 6.77E+06 4.85E+06 3.37E+06 2.50E+06 1.72E+06 1.21E+06 8.05E+05 5.76E+05 3.49E+05 2.40E+05 1.66E+05 1.09E+05 7.49E+04 4.98E+04 2.84E+04 1.36E+04 5.70E+03 2.28E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.813  8.34E+08 1.11E+09 1.62E+10 3.26E+07 6.48E+07 9.22E+07 1.07E+08 1.20E+08 1.15E+08 1.12E+08 9.58E+07 8.33E+07 6.95E+07 5.56E+07 4.20E+07 3.34E+07 2.43E+07 1.72E+07 1.31E+07 9.22E+06 6.64E+06 4.52E+06 3.32E+06 2.08E+06 1.47E+06 1.04E+06 7.09E+05 4.98E+05 3.42E+05 2.03E+05 1.02E+05 4.66E+04 1.89E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.849  3.89E+09 5.00E+09 7.45E+10 1.42E+08 2.83E+08 4.03E+08 4.70E+08 5.27E+08 5.10E+08 5.00E+08 4.30E+08 3.76E+08 3.17E+08 2.57E+08 1.96E+08 1.58E+08 1.17E+08 8.42E+07 6.51E+07 4.68E+07 3.44E+07 2.39E+07 1.79E+07 1.16E+07 8.36E+06 6.06E+06 4.22E+06 3.03E+06 2.13E+06 1.31E+06 6.78E+05 3.28E+05 1.40E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.884  1.74E+10 2.21E+10 3.35E+11 6.21E+08 1.23E+09 1.75E+09 2.03E+09 2.28E+09 2.23E+09 2.19E+09 1.88E+09 1.66E+09 1.41E+09 1.15E+09 8.93E+08 7.26E+08 5.45E+08 3.97E+08 3.11E+08 2.28E+08 1.70E+08 1.21E+08 9.19E+07 6.06E+07 4.47E+07 3.31E+07 2.35E+07 1.72E+07 1.23E+07 7.75E+06 4.15E+06 2.10E+06 9.28E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.917  7.59E+10 9.48E+10 1.47E+12 2.59E+09 5.14E+09 7.30E+09 8.49E+09 9.56E+09 9.37E+09 9.24E+09 8.00E+09 7.13E+09 6.07E+09 5.00E+09 3.94E+09 3.23E+09 2.45E+09 1.82E+09 1.44E+09 1.07E+09 8.09E+08 5.82E+08 4.50E+08 3.02E+08 2.27E+08 1.70E+08 1.24E+08 9.26E+07 6.72E+07 4.31E+07 2.35E+07 1.23E+07 5.57E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.950  2.40E+11 2.34E+11 3.68E+12 6.08E+09 1.21E+10 1.75E+10 2.05E+10 2.34E+10 2.26E+10 2.25E+10 1.99E+10 1.77E+10 1.53E+10 1.26E+10 9.97E+09 8.25E+09 6.22E+09 4.68E+09 3.75E+09 2.80E+09 2.14E+09 1.57E+09 1.23E+09 8.40E+08 6.40E+08 4.87E+08 3.57E+08 2.68E+08 2.00E+08 1.30E+08 7.03E+07 3.74E+07 1.75E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.981  6.46E+11 5.78E+11 9.26E+12 1.43E+10 2.85E+10 4.18E+10 4.95E+10 5.73E+10 5.47E+10 5.47E+10 4.94E+10 4.40E+10 3.85E+10 3.18E+10 2.52E+10 2.11E+10 1.58E+10 1.21E+10 9.74E+09 7.34E+09 5.68E+09 4.26E+09 3.37E+09 2.34E+09 1.80E+09 1.39E+09 1.03E+09 7.78E+08 5.97E+08 3.92E+08 2.10E+08 1.14E+08 5.51E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.011  1.65E+12 1.43E+12 2.33E+13 3.36E+10 6.69E+10 9.99E+10 1.20E+11 1.40E+11 1.32E+11 1.33E+11 1.23E+11 1.09E+11 9.67E+10 8.01E+10 6.37E+10 5.39E+10 3.99E+10 3.11E+10 2.53E+10 1.93E+10 1.50E+10 1.15E+10 9.22E+09 6.50E+09 5.07E+09 3.98E+09 2.96E+09 2.26E+09 1.78E+09 1.18E+09 6.29E+08 3.50E+08 1.73E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.040  4.13E+12 3.54E+12 5.89E+13 7.91E+10 1.57E+11 2.39E+11 2.89E+11 3.44E+11 3.19E+11 3.24E+11 3.05E+11 2.71E+11 2.43E+11 2.02E+11 1.61E+11 1.38E+11 1.01E+11 8.02E+10 6.58E+10 5.05E+10 3.98E+10 3.12E+10 2.52E+10 1.81E+10 1.43E+10 1.14E+10 8.54E+09 6.55E+09 5.31E+09 3.57E+09 1.88E+09 1.07E+09 5.45E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.069  1.03E+13 8.77E+12 1.49E+14 1.86E+11 3.70E+11 5.72E+11 6.98E+11 8.42E+11 7.71E+11 7.89E+11 7.59E+11 6.74E+11 6.12E+11 5.09E+11 4.07E+11 3.52E+11 2.57E+11 2.07E+11 1.71E+11 1.32E+11 1.06E+11 8.43E+10 6.90E+10 5.03E+10 4.02E+10 3.25E+10 2.46E+10 1.90E+10 1.58E+10 1.08E+10 5.63E+09 3.27E+09 1.72E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.096  2.56E+13 2.18E+13 3.77E+14 4.37E+11 8.70E+11 1.37E+12 1.69E+12 2.06E+12 1.86E+12 1.92E+12 1.89E+12 1.67E+12 1.54E+12 1.28E+12 1.03E+12 8.99E+11 6.50E+11 5.33E+11 4.45E+11 3.47E+11 2.80E+11 2.28E+11 1.89E+11 1.40E+11 1.13E+11 9.28E+10 7.08E+10 5.50E+10 4.72E+10 3.25E+10 1.68E+10 9.99E+09 5.40E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.163  3.19E+14 2.13E+14 3.89E+15 3.70E+12 7.38E+12 1.21E+13 1.53E+13 1.94E+13 1.69E+13 1.77E+13 1.84E+13 1.63E+13 1.55E+13 1.29E+13 1.05E+13 9.39E+12 6.65E+12 5.69E+12 4.85E+12 3.86E+12 3.20E+12 2.74E+12 2.34E+12 1.80E+12 1.51E+12 1.28E+12 9.97E+11 7.88E+11 7.26E+11 5.15E+11 2.61E+11 1.63E+11 9.47E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
