                    *********************************************************************************
                    *  Z= 20 A= 32: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 32  *
   3.25  0.882  4.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.915  4.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.947  4.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.978  4.00E+00 1.67E+00 1.50E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  1.008  5.00E+00 5.00E+00 4.50E+01 0.00E+00 0.00E+00 0.00E+00 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  1.037  7.00E+00 1.33E+01 1.20E+02 1.67E+00 0.00E+00 1.67E+00 1.67E+00 3.33E+00 1.67E+00 1.67E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  1.066  1.60E+01 6.00E+01 6.57E+02 5.00E+00 0.00E+00 1.00E+01 3.33E+00 1.00E+01 6.67E+00 8.33E+00 3.33E+00 6.67E+00 1.67E+00 3.33E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  1.093  3.00E+01 5.00E+01 5.63E+02 3.33E+00 0.00E+00 8.33E+00 3.33E+00 8.33E+00 5.00E+00 6.67E+00 3.33E+00 5.00E+00 1.67E+00 3.33E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  1.147  4.30E+01 1.67E+00 1.50E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  1.198  4.40E+01 1.67E+00 1.17E+01 0.00E+00 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.247  5.70E+01 5.17E+01 5.22E+02 1.67E+00 3.33E+00 6.67E+00 8.33E+00 6.67E+00 6.67E+00 6.67E+00 5.00E+00 3.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.294  1.23E+02 2.10E+02 2.55E+03 5.00E+00 1.00E+01 2.00E+01 2.17E+01 2.83E+01 2.33E+01 2.83E+01 2.00E+01 1.67E+01 1.33E+01 1.00E+01 5.00E+00 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.339  2.71E+02 3.85E+02 5.18E+03 1.50E+01 1.17E+01 3.33E+01 3.17E+01 4.83E+01 3.50E+01 4.83E+01 3.17E+01 3.50E+01 2.33E+01 2.33E+01 1.33E+01 1.33E+01 6.67E+00 6.67E+00 3.33E+00 3.33E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.383  3.78E+02 4.00E+01 4.17E+02 1.67E+00 1.67E+00 5.00E+00 6.67E+00 5.00E+00 5.00E+00 5.00E+00 3.33E+00 3.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.426  4.12E+02 9.67E+01 8.93E+02 5.00E+00 1.00E+01 1.33E+01 1.17E+01 1.50E+01 1.17E+01 1.33E+01 8.33E+00 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.467  6.35E+02 7.95E+02 9.90E+03 1.83E+01 4.33E+01 7.00E+01 8.00E+01 9.50E+01 9.33E+01 9.33E+01 7.83E+01 7.00E+01 5.17E+01 3.83E+01 2.67E+01 1.83E+01 1.00E+01 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.507  1.47E+03 2.55E+03 3.84E+04 4.83E+01 9.00E+01 1.72E+02 1.93E+02 2.47E+02 2.43E+02 2.62E+02 2.35E+02 2.30E+02 1.85E+02 1.68E+02 1.25E+02 1.07E+02 7.33E+01 5.83E+01 3.83E+01 3.00E+01 1.67E+01 1.33E+01 6.67E+00 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.546  2.78E+03 2.67E+03 4.02E+04 6.33E+01 9.17E+01 1.93E+02 1.93E+02 2.68E+02 2.43E+02 2.80E+02 2.35E+02 2.40E+02 1.82E+02 1.70E+02 1.22E+02 1.12E+02 7.33E+01 6.50E+01 4.00E+01 3.50E+01 2.00E+01 1.67E+01 8.33E+00 8.33E+00 3.33E+00 3.33E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.622  5.16E+03 2.10E+03 2.59E+04 4.33E+01 1.10E+02 1.82E+02 2.25E+02 2.53E+02 2.58E+02 2.47E+02 2.13E+02 1.82E+02 1.37E+02 1.03E+02 6.83E+01 4.17E+01 2.17E+01 1.00E+01 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.694  1.50E+04 1.75E+04 2.92E+05 2.27E+02 5.52E+02 9.57E+02 1.18E+03 1.45E+03 1.52E+03 1.61E+03 1.53E+03 1.48E+03 1.31E+03 1.19E+03 9.87E+02 8.45E+02 6.58E+02 5.42E+02 3.98E+02 3.17E+02 2.22E+02 1.72E+02 1.12E+02 8.50E+01 5.17E+01 3.67E+01 2.00E+01 1.50E+01 6.67E+00 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.763  2.74E+04 7.39E+03 1.03E+05 1.28E+02 3.28E+02 5.47E+02 6.75E+02 7.85E+02 7.97E+02 7.97E+02 7.18E+02 6.40E+02 5.25E+02 4.32E+02 3.17E+02 2.38E+02 1.62E+02 1.18E+02 7.33E+01 5.00E+01 2.83E+01 1.83E+01 8.33E+00 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.830  6.86E+04 7.51E+04 1.26E+06 8.57E+02 2.41E+03 3.91E+03 5.08E+03 6.03E+03 6.54E+03 6.80E+03 6.67E+03 6.36E+03 5.80E+03 5.16E+03 4.41E+03 3.69E+03 2.97E+03 2.35E+03 1.79E+03 1.34E+03 9.63E+02 6.88E+02 4.63E+02 3.12E+02 1.97E+02 1.23E+02 7.00E+01 4.17E+01 2.00E+01 1.00E+01 3.33E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.894  1.67E+05 1.22E+05 2.18E+06 1.39E+03 3.47E+03 5.94E+03 7.48E+03 9.15E+03 9.76E+03 1.04E+04 1.01E+04 9.95E+03 9.03E+03 8.29E+03 7.07E+03 6.19E+03 5.02E+03 4.21E+03 3.28E+03 2.68E+03 2.01E+03 1.62E+03 1.18E+03 9.44E+02 6.74E+02 5.36E+02 3.68E+02 2.94E+02 1.90E+02 1.48E+02 9.00E+01 7.00E+01 1.04E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.956  3.24E+05 1.92E+05 3.56E+06 1.93E+03 5.01E+03 9.02E+03 1.10E+04 1.39E+04 1.46E+04 1.60E+04 1.54E+04 1.56E+04 1.41E+04 1.33E+04 1.14E+04 1.04E+04 8.48E+03 7.54E+03 6.01E+03 5.34E+03 3.05E+03 2.54E+03 1.90E+03 1.58E+03 1.15E+03 9.49E+02 6.66E+02 5.46E+02 3.60E+02 2.86E+02 1.77E+02 1.38E+02 2.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  2.016  5.72E+05 3.04E+05 5.74E+06 2.67E+03 7.22E+03 1.37E+04 1.62E+04 2.11E+04 2.17E+04 2.46E+04 2.35E+04 2.43E+04 2.19E+04 2.14E+04 1.82E+04 1.74E+04 1.43E+04 1.35E+04 1.10E+04 1.06E+04 4.64E+03 4.00E+03 3.06E+03 2.21E+03 1.63E+03 1.36E+03 9.64E+02 7.99E+02 5.30E+02 4.24E+02 2.63E+02 2.07E+02 3.12E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  2.075  9.64E+05 4.81E+05 9.28E+06 3.69E+03 1.04E+04 2.08E+04 2.39E+04 3.20E+04 3.24E+04 3.78E+04 3.57E+04 3.80E+04 3.40E+04 3.43E+04 2.92E+04 2.91E+04 2.42E+04 2.41E+04 2.02E+04 2.12E+04 7.06E+03 6.30E+03 4.91E+03 3.09E+03 2.30E+03 1.77E+03 1.26E+03 1.05E+03 7.00E+02 5.62E+02 3.50E+02 2.75E+02 4.16E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.132  1.59E+06 7.67E+05 1.51E+07 5.12E+03 1.50E+04 3.16E+04 3.51E+04 4.85E+04 4.84E+04 5.80E+04 5.42E+04 5.94E+04 5.30E+04 5.50E+04 4.69E+04 4.88E+04 4.09E+04 4.32E+04 3.70E+04 4.22E+04 1.07E+04 9.92E+03 7.90E+03 4.34E+03 3.26E+03 2.31E+03 1.56E+03 1.30E+03 8.70E+02 7.00E+02 4.37E+02 3.43E+02 5.20E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.187  2.59E+06 1.23E+06 2.49E+07 7.08E+03 2.16E+04 4.81E+04 5.17E+04 7.36E+04 7.23E+04 8.90E+04 8.24E+04 9.29E+04 8.25E+04 8.83E+04 7.53E+04 8.19E+04 6.91E+04 7.74E+04 6.78E+04 8.42E+04 1.63E+04 1.56E+04 1.27E+04 6.08E+03 4.61E+03 3.01E+03 1.93E+03 1.62E+03 1.04E+03 8.38E+02 5.23E+02 4.12E+02 6.24E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.320  9.32E+06 4.15E+06 9.00E+07 1.60E+04 5.39E+04 1.37E+05 1.36E+05 2.09E+05 1.97E+05 2.60E+05 2.35E+05 2.84E+05 2.49E+05 2.88E+05 2.46E+05 2.98E+05 2.56E+05 3.32E+05 3.09E+05 4.72E+05 4.65E+04 4.85E+04 4.17E+04 1.41E+04 1.10E+04 5.84E+03 3.28E+03 2.77E+03 1.46E+03 1.18E+03 7.40E+02 5.82E+02 8.84E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.445  3.31E+07 1.48E+07 3.47E+08 3.60E+04 1.35E+05 3.89E+05 3.57E+05 5.93E+05 5.35E+05 7.58E+05 6.70E+05 8.67E+05 7.54E+05 9.41E+05 8.01E+05 1.08E+06 9.51E+05 1.42E+06 1.40E+06 2.64E+06 1.32E+05 1.51E+05 1.37E+05 3.28E+04 2.61E+04 1.13E+04 5.57E+03 4.74E+03 2.06E+03 1.53E+03 9.57E+02 7.53E+02 1.14E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.678  6.47E+08 2.31E+08 6.24E+09 1.83E+05 8.38E+05 3.15E+06 2.47E+06 4.77E+06 3.96E+06 6.46E+06 5.44E+06 8.09E+06 6.89E+06 1.00E+07 8.52E+06 1.43E+07 1.31E+07 2.61E+07 2.90E+07 8.30E+07 1.08E+06 1.46E+06 1.47E+06 1.77E+05 1.48E+05 4.25E+04 1.61E+04 1.39E+04 4.09E+03 2.55E+03 1.39E+03 1.10E+03 1.66E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  3.093  5.70E+11 1.14E+11 3.58E+12 4.75E+06 3.24E+07 2.06E+08 1.18E+08 3.09E+08 2.17E+08 4.70E+08 3.59E+08 7.05E+08 5.75E+08 1.14E+09 9.65E+08 2.51E+09 2.48E+09 8.80E+09 1.24E+10 8.19E+10 7.09E+07 1.36E+08 1.70E+08 5.17E+06 4.75E+06 6.01E+05 1.34E+05 1.20E+05 1.61E+04 7.10E+03 2.26E+03 1.78E+03 3.52E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.458  3.43E+12 4.58E+11 1.09E+13 1.23E+08 1.26E+09 1.35E+10 5.62E+09 2.00E+10 1.19E+10 3.41E+10 2.37E+10 6.15E+10 4.80E+10 2.26E+09 1.92E+09 5.01E+09 4.95E+09 1.76E+10 2.48E+10 1.64E+11 4.68E+09 1.27E+10 3.38E+08 1.51E+08 1.52E+08 8.48E+06 1.11E+06 1.03E+06 6.35E+04 1.97E+04 3.66E+03 2.89E+03 7.45E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.788  9.83E+13 1.85E+13 3.17E+14 3.18E+09 4.87E+10 8.87E+11 2.68E+11 1.30E+12 6.54E+11 2.48E+12 1.57E+12 5.36E+12 4.01E+12 4.51E+09 3.83E+09 9.98E+09 9.88E+09 3.51E+10 4.96E+10 3.27E+11 3.08E+11 1.19E+12 6.73E+08 4.39E+09 4.89E+09 1.20E+08 9.29E+06 8.84E+06 2.50E+05 5.50E+04 5.95E+03 4.69E+03 1.58E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  4.091  7.24E+15 1.41E+15 2.46E+16 8.24E+10 1.89E+12 5.81E+13 1.28E+13 8.41E+13 3.59E+13 1.80E+14 1.03E+14 4.67E+14 3.35E+14 8.97E+09 7.62E+09 1.99E+10 1.97E+10 7.01E+10 9.91E+10 6.54E+11 2.03E+13 1.11E+14 1.34E+09 1.28E+11 1.57E+11 1.69E+09 7.73E+07 7.61E+07 9.84E+05 1.53E+05 9.66E+03 7.62E+03 3.33E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  4.374  5.75E+17 1.12E+17 2.02E+18 2.13E+12 7.31E+13 3.81E+15 6.10E+14 5.45E+15 1.97E+15 1.31E+16 6.83E+15 4.07E+16 2.79E+16 1.79E+10 1.52E+10 3.97E+10 3.93E+10 1.40E+11 1.98E+11 1.31E+12 1.34E+15 1.03E+16 2.67E+09 3.74E+12 5.03E+12 2.39E+10 6.44E+08 6.54E+08 3.88E+06 4.26E+05 1.57E+04 1.24E+04 7.05E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
