                    *********************************************************************************
                    *  Z= 92 A=233: Positive-Parity Spin-dependent Level Density [MeV-1] for U 233  *
  14.00  0.804  5.95E+12 5.84E+12 1.21E+14 9.91E+07 4.68E+10 4.42E+10 8.12E+10 1.13E+11 2.34E+11 2.78E+11 4.63E+11 5.07E+11 8.02E+11 7.32E+11 8.47E+11 5.99E+11 4.23E+11 2.79E+11 1.69E+11 9.21E+10 5.66E+10 3.07E+10 1.84E+10 9.82E+09 5.13E+09 2.56E+09 1.54E+09 8.01E+08 5.12E+08 3.51E+08 2.68E+08 1.95E+08 4.50E+08 1.32E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.833  1.01E+13 2.53E+12 6.31E+13 1.38E+08 2.75E+10 2.55E+10 1.54E+10 4.84E+10 6.86E+10 2.15E+10 1.10E+11 9.25E+10 1.74E+11 2.36E+09 1.28E+11 5.41E+11 5.17E+11 3.02E+11 2.06E+11 9.96E+10 6.30E+10 3.47E+10 2.40E+10 1.20E+10 6.88E+09 2.77E+09 2.56E+09 1.77E+09 1.39E+09 1.07E+09 9.07E+08 7.03E+08 1.69E+09 1.66E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.860  1.25E+13 2.18E+12 6.02E+13 1.91E+08 1.62E+10 1.47E+10 2.93E+09 2.08E+10 2.01E+10 1.66E+09 2.60E+10 1.69E+10 3.77E+10 7.62E+06 1.92E+10 4.88E+11 6.33E+11 3.26E+11 2.51E+11 1.08E+11 7.01E+10 3.93E+10 3.13E+10 1.46E+10 9.23E+09 3.00E+09 4.25E+09 3.91E+09 3.78E+09 3.27E+09 3.07E+09 2.54E+09 6.38E+09 2.09E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  0.886  1.47E+13 2.32E+12 6.78E+13 2.65E+08 9.51E+09 8.47E+09 5.57E+08 8.97E+09 5.90E+09 1.28E+08 6.16E+09 3.08E+09 8.18E+09 2.46E+04 2.90E+09 4.41E+11 7.76E+11 3.53E+11 3.05E+11 1.16E+11 7.80E+10 4.44E+10 4.08E+10 1.78E+10 1.24E+10 3.24E+09 7.05E+09 8.63E+09 1.03E+10 9.99E+09 1.04E+10 9.16E+09 2.40E+10 2.64E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  0.912  1.73E+13 2.73E+12 8.49E+13 3.68E+08 5.59E+09 4.88E+09 1.06E+08 3.86E+09 1.73E+09 9.93E+06 1.46E+09 5.63E+08 1.77E+09 7.93E+01 4.37E+08 3.98E+11 9.50E+11 3.81E+11 3.71E+11 1.26E+11 8.67E+10 5.02E+10 5.31E+10 2.16E+10 1.66E+10 3.51E+09 1.17E+10 1.91E+10 2.79E+10 3.05E+10 3.50E+10 3.31E+10 9.05E+10 3.33E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  0.937  2.04E+13 3.62E+12 1.27E+14 5.11E+08 3.29E+09 2.82E+09 2.01E+07 1.66E+09 5.07E+08 7.67E+05 3.46E+08 1.03E+08 3.85E+08 0.00E+00 6.58E+07 3.59E+11 1.16E+12 4.12E+11 4.52E+11 1.36E+11 9.65E+10 5.68E+10 6.92E+10 2.64E+10 2.23E+10 3.79E+09 1.94E+10 4.21E+10 7.57E+10 9.32E+10 1.18E+11 1.20E+11 3.41E+11 4.20E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  0.961  2.52E+13 5.96E+12 2.48E+14 7.10E+08 1.93E+09 1.62E+09 3.82E+06 7.16E+08 1.49E+08 5.93E+04 8.20E+07 1.88E+07 8.34E+07 0.00E+00 9.91E+06 3.24E+11 1.42E+12 4.46E+11 5.51E+11 1.47E+11 1.07E+11 6.43E+10 9.01E+10 3.21E+10 2.99E+10 4.11E+09 3.23E+10 9.29E+10 2.06E+11 2.84E+11 4.00E+11 4.32E+11 1.28E+12 5.30E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.020  1.17E+14 6.71E+13 3.71E+15 1.61E+09 5.13E+08 4.09E+08 6.01E+04 8.70E+07 6.93E+06 9.85E+01 2.24E+06 2.68E+05 1.83E+06 0.00E+00 8.73E+04 2.51E+11 2.36E+12 5.42E+11 9.01E+11 1.79E+11 1.40E+11 8.75E+10 1.75E+11 5.26E+10 6.23E+10 5.00E+09 1.15E+11 6.73E+11 2.50E+12 4.63E+12 8.39E+12 1.07E+13 3.54E+13 9.47E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.075  2.12E+15 1.53E+15 8.83E+16 3.66E+09 1.36E+08 1.03E+08 9.46E+02 1.06E+07 3.23E+05 0.00E+00 6.12E+04 3.81E+03 4.01E+04 0.00E+00 7.69E+02 1.94E+11 3.91E+12 6.59E+11 1.47E+12 2.17E+11 1.83E+11 1.19E+11 3.38E+11 8.63E+10 1.30E+11 6.08E+09 4.07E+11 4.88E+12 3.04E+13 7.54E+13 1.76E+14 2.65E+14 9.74E+14 1.69E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.178  2.52E+18 1.00E+18 5.84E+19 1.89E+10 9.57E+06 6.58E+06 0.00E+00 1.56E+05 6.99E+02 0.00E+00 4.58E+01 7.74E-01 1.92E+01 0.00E+00 0.00E+00 1.16E+11 1.08E+13 9.74E+11 3.95E+12 3.21E+11 3.12E+11 2.21E+11 1.27E+12 2.32E+11 5.65E+11 9.01E+09 5.13E+12 2.56E+14 4.50E+15 2.00E+16 7.77E+16 1.63E+17 7.39E+17 5.41E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.360  2.61E+19 3.71E+18 2.10E+20 5.03E+11 4.73E+04 2.66E+04 0.00E+00 3.42E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.19E+10 8.15E+13 2.13E+12 2.83E+13 7.02E+11 9.05E+11 7.59E+11 1.79E+13 1.67E+12 1.07E+13 1.98E+10 8.17E+14 7.06E+17 1.34E+16 5.99E+16 2.33E+17 4.88E+17 2.21E+18 5.52E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.520  9.68E+19 1.04E+19 5.94E+20 1.34E+13 2.34E+02 1.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.50E+10 6.16E+14 4.65E+12 2.03E+14 1.53E+12 2.63E+12 2.61E+12 2.51E+14 1.20E+13 2.02E+14 4.34E+10 1.63E+15 1.41E+18 4.01E+16 1.79E+17 6.97E+17 1.46E+18 6.64E+18 5.63E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.665  2.98E+20 2.99E+19 1.71E+21 3.57E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 5.40E+09 4.66E+15 1.02E+13 1.45E+15 3.35E+12 7.63E+12 8.95E+12 3.54E+15 8.66E+13 3.81E+15 9.52E+10 3.25E+15 2.82E+18 1.20E+17 5.36E+17 2.09E+18 4.38E+18 1.99E+19 5.74E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  1.799  8.82E+20 8.68E+19 5.00E+21 9.49E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.94E+09 3.53E+16 2.22E+13 1.04E+16 7.31E+12 2.21E+13 3.07E+13 4.98E+16 6.24E+14 7.21E+16 2.09E+11 6.47E+15 5.64E+18 3.58E+17 1.60E+18 6.25E+18 1.31E+19 5.96E+19 5.85E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  1.923  2.60E+21 2.57E+20 1.48E+22 2.53E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 6.98E+08 2.67E+17 4.85E+13 7.46E+16 1.60E+13 6.43E+13 1.06E+14 7.02E+17 4.50E+15 1.36E+18 4.59E+11 1.29E+16 1.13E+19 1.07E+18 4.80E+18 1.87E+19 3.93E+19 1.79E+20 5.97E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.040  7.86E+21 7.95E+20 4.50E+22 6.73E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.51E+08 2.02E+18 1.06E+14 5.35E+17 3.49E+13 1.87E+14 3.63E+14 9.88E+18 3.24E+16 2.57E+19 1.01E+12 2.57E+16 2.26E+19 3.19E+18 1.44E+19 5.61E+19 1.18E+20 5.36E+20 6.09E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.150  2.71E+22 3.05E+21 1.56E+23 1.79E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 9.01E+07 1.53E+19 2.32E+14 3.83E+18 7.61E+13 5.42E+14 1.25E+15 1.39E+20 2.34E+17 4.86E+20 2.21E+12 5.13E+16 4.51E+19 9.53E+18 4.30E+19 1.68E+20 3.53E+20 1.61E+21 6.21E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.255  1.56E+23 2.27E+22 8.65E+23 4.77E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.24E+07 1.16E+20 5.06E+14 2.75E+19 1.66E+14 1.57E+15 4.28E+15 1.96E+21 1.68E+18 9.19E+21 4.85E+12 1.02E+17 9.02E+19 2.85E+19 1.29E+20 5.03E+20 1.06E+21 4.81E+21 6.34E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.355  2.02E+24 3.49E+23 9.85E+24 1.27E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.16E+07 8.75E+20 1.11E+15 1.97E+20 3.63E+14 4.57E+15 1.47E+16 2.76E+22 1.21E+19 1.74E+23 1.06E+13 2.04E+17 1.80E+20 8.50E+19 3.85E+20 1.51E+21 3.17E+21 1.44E+22 6.46E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.451  3.94E+25 7.12E+24 1.63E+26 3.38E+24 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 4.18E+06 6.62E+21 2.41E+15 1.41E+21 7.93E+14 1.33E+16 5.05E+16 3.88E+23 8.74E+19 3.28E+24 2.34E+13 4.06E+17 3.61E+20 2.54E+20 1.15E+21 4.52E+21 9.51E+21 4.32E+22 6.59E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.544  8.64E+26 1.58E+26 2.98E+27 9.00E+25 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.50E+06 5.01E+22 5.28E+15 1.01E+22 1.73E+15 3.85E+16 1.73E+17 5.46E+24 6.30E+20 6.21E+25 5.12E+13 8.10E+17 7.21E+20 7.58E+20 3.45E+21 1.35E+22 2.85E+22 1.30E+23 6.73E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  2.633  1.99E+28 3.65E+27 5.59E+28 2.40E+27 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 5.39E+05 3.79E+23 1.15E+16 7.25E+22 3.78E+15 1.12E+17 5.96E+17 7.69E+25 4.54E+21 1.17E+27 1.12E+14 1.62E+18 1.44E+21 2.27E+21 1.03E+22 4.05E+22 8.54E+22 3.89E+23 6.86E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  2.719  4.74E+29 8.71E+28 1.06E+30 6.38E+28 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 1.94E+05 2.87E+24 2.52E+16 5.19E+23 8.25E+15 3.25E+17 2.05E+18 1.08E+27 3.27E+22 2.22E+28 2.47E+14 3.22E+18 2.88E+21 6.77E+21 3.09E+22 1.21E+23 2.56E+23 1.16E+24 7.00E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  2.803  1.16E+31 2.13E+30 2.03E+31 1.70E+30 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 6.96E+04 2.17E+25 5.50E+16 3.72E+24 1.80E+16 9.43E+17 7.03E+18 1.52E+28 2.36E+23 4.19E+29 5.42E+14 6.42E+18 5.77E+21 2.02E+22 9.24E+22 3.64E+23 7.67E+23 3.49E+24 7.14E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  2.884  2.89E+32 5.34E+31 3.94E+32 4.52E+31 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 2.50E+04 1.64E+26 1.20E+17 2.67E+25 3.94E+16 2.74E+18 2.41E+19 2.15E+29 1.70E+24 7.92E+30 1.19E+15 1.28E+19 1.15E+22 6.03E+22 2.76E+23 1.09E+24 2.30E+24 1.05E+25 7.28E+22 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  2.963  7.34E+33 1.36E+33 7.76E+33 1.20E+33 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 8.99E+03 1.24E+27 2.63E+17 1.91E+26 8.60E+16 7.95E+18 8.29E+19 3.02E+30 1.22E+25 1.50E+32 2.61E+15 2.55E+19 2.31E+22 1.80E+23 8.27E+23 3.26E+24 6.88E+24 3.14E+25 7.43E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.040  1.89E+35 3.49E+34 1.55E+35 3.21E+34 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.23E+03 9.39E+27 5.74E+17 1.37E+27 1.88E+17 2.31E+19 2.85E+20 4.26E+31 8.82E+25 2.83E+33 5.73E+15 5.09E+19 4.61E+22 5.38E+23 2.48E+24 9.78E+24 2.06E+25 9.40E+25 7.58E+24 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 92 A=239: Positive-Parity Spin-dependent Level Density [MeV-1] for U 239  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.107  3.00E+00 2.03E+01 2.51E+02 0.00E+00 0.00E+00 1.67E+00 3.21E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.152  8.00E+00 2.32E+01 2.93E+02 1.67E+00 1.54E+00 1.54E+00 1.54E+00 1.54E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.186  1.60E+01 3.90E+01 5.05E+02 1.67E+00 1.54E+00 3.21E+00 6.42E+00 6.16E+00 3.08E+00 3.08E+00 1.54E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.215  3.20E+01 8.44E+01 1.03E+03 1.67E+00 1.55E+00 6.30E+00 1.75E+01 2.03E+01 1.08E+01 6.16E+00 3.08E+00 3.08E+00 3.09E+00 4.75E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.240  6.80E+01 2.04E+02 2.40E+03 1.31E+01 1.56E+01 2.02E+01 2.52E+01 2.49E+01 2.48E+01 2.49E+01 2.32E+01 1.08E+01 4.63E+00 4.75E+00 3.08E+00 3.08E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.263  1.35E+02 3.30E+02 4.08E+03 1.46E+01 2.17E+01 3.11E+01 4.38E+01 4.04E+01 3.73E+01 3.42E+01 3.26E+01 2.62E+01 2.00E+01 9.37E+00 6.29E+00 4.62E+00 3.08E+00 3.08E+00 1.54E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.284  2.62E+02 6.86E+02 8.91E+03 1.72E+01 3.56E+01 6.54E+01 9.17E+01 9.08E+01 7.59E+01 7.31E+01 5.89E+01 4.98E+01 4.36E+01 3.57E+01 2.50E+01 7.71E+00 4.62E+00 4.62E+00 3.08E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.303  5.01E+02 1.23E+03 1.59E+04 3.63E+01 7.27E+01 1.18E+02 1.51E+02 1.68E+02 1.46E+02 1.26E+02 9.94E+01 8.55E+01 6.98E+01 5.45E+01 4.99E+01 2.77E+01 9.25E+00 4.62E+00 4.63E+00 3.21E+00 3.08E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
