                    *********************************************************************************
                    *  Z= 64 A=153: Positive-Parity Spin-dependent Level Density [MeV-1] for GD153  *
   5.00  0.584  5.13E+04 8.76E+04 1.03E+06 3.53E+03 6.88E+03 9.45E+03 1.12E+04 1.18E+04 1.09E+04 9.52E+03 7.88E+03 5.75E+03 4.22E+03 2.77E+03 1.69E+03 9.86E+02 5.54E+02 2.66E+02 1.39E+02 4.74E+01 1.22E+01 4.57E+00 3.05E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.613  1.26E+05 2.09E+05 2.52E+06 8.21E+03 1.61E+04 2.23E+04 2.61E+04 2.76E+04 2.54E+04 2.24E+04 1.89E+04 1.42E+04 1.05E+04 7.31E+03 4.69E+03 2.73E+03 1.51E+03 7.37E+02 3.80E+02 1.82E+02 6.42E+01 1.69E+01 3.05E+00 3.05E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  0.640  3.02E+05 4.95E+05 6.03E+06 1.90E+04 3.76E+04 5.16E+04 6.06E+04 6.43E+04 5.99E+04 5.30E+04 4.46E+04 3.38E+04 2.53E+04 1.81E+04 1.19E+04 7.30E+03 4.19E+03 2.18E+03 1.08E+03 5.06E+02 2.20E+02 7.65E+01 2.19E+01 3.19E+00 3.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  0.666  7.17E+05 1.16E+06 1.44E+07 4.36E+04 8.56E+04 1.18E+05 1.40E+05 1.49E+05 1.41E+05 1.25E+05 1.06E+05 8.12E+04 6.10E+04 4.39E+04 2.93E+04 1.87E+04 1.13E+04 6.01E+03 3.09E+03 1.42E+03 6.06E+02 2.77E+02 9.34E+01 2.61E+01 3.05E+00 3.05E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  0.692  1.68E+06 2.69E+06 3.38E+07 9.76E+04 1.92E+05 2.65E+05 3.16E+05 3.38E+05 3.22E+05 2.89E+05 2.48E+05 1.94E+05 1.47E+05 1.07E+05 7.15E+04 4.61E+04 2.86E+04 1.57E+04 8.50E+03 4.19E+03 1.75E+03 7.74E+02 3.25E+02 1.08E+02 2.81E+01 5.00E+00 1.52E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  0.716  3.89E+06 6.13E+06 7.82E+07 2.16E+05 4.25E+05 5.89E+05 7.04E+05 7.56E+05 7.26E+05 6.56E+05 5.68E+05 4.49E+05 3.45E+05 2.55E+05 1.74E+05 1.13E+05 7.12E+04 4.01E+04 2.26E+04 1.16E+04 5.28E+03 2.28E+03 9.48E+02 3.77E+02 1.04E+02 2.98E+01 3.19E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  0.739  8.85E+06 1.37E+07 1.78E+08 4.65E+05 9.14E+05 1.28E+06 1.55E+06 1.67E+06 1.61E+06 1.46E+06 1.28E+06 1.02E+06 7.94E+05 5.95E+05 4.13E+05 2.75E+05 1.76E+05 1.00E+05 5.80E+04 3.09E+04 1.45E+04 7.00E+03 2.84E+03 1.15E+03 4.44E+02 1.12E+02 4.11E+01 6.81E+00 1.60E+00 1.42E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  0.762  1.99E+07 3.06E+07 4.01E+08 1.02E+06 2.00E+06 2.79E+06 3.40E+06 3.68E+06 3.57E+06 3.23E+06 2.85E+06 2.31E+06 1.80E+06 1.36E+06 9.61E+05 6.50E+05 4.25E+05 2.47E+05 1.46E+05 7.94E+04 3.88E+04 1.95E+04 8.79E+03 3.48E+03 1.38E+03 4.86E+02 1.42E+02 4.46E+01 5.43E+00 3.31E+00 2.84E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  0.784  4.45E+07 6.77E+07 8.99E+08 2.20E+06 4.32E+06 6.06E+06 7.39E+06 8.02E+06 7.85E+06 7.12E+06 6.33E+06 5.17E+06 4.05E+06 3.10E+06 2.21E+06 1.52E+06 1.01E+06 5.99E+05 3.62E+05 2.02E+05 1.01E+05 5.22E+04 2.48E+04 1.09E+04 4.24E+03 1.70E+03 6.06E+02 1.85E+02 5.42E+01 1.13E+01 6.51E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  0.806  9.85E+07 1.48E+08 1.99E+09 4.70E+06 9.27E+06 1.30E+07 1.59E+07 1.73E+07 1.70E+07 1.55E+07 1.39E+07 1.15E+07 9.04E+06 6.98E+06 5.01E+06 3.48E+06 2.35E+06 1.42E+06 8.79E+05 5.06E+05 2.58E+05 1.38E+05 6.74E+04 3.12E+04 1.37E+04 5.20E+03 2.18E+03 7.43E+02 1.96E+02 7.64E+01 1.24E+01 6.95E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  0.827  2.16E+08 3.22E+08 4.38E+09 1.00E+07 1.97E+07 2.78E+07 3.40E+07 3.71E+07 3.66E+07 3.36E+07 3.02E+07 2.51E+07 1.99E+07 1.56E+07 1.13E+07 7.90E+06 5.42E+06 3.32E+06 2.10E+06 1.23E+06 6.46E+05 3.56E+05 1.80E+05 8.61E+04 3.96E+04 1.71E+04 6.85E+03 2.86E+03 8.69E+02 3.08E+02 1.17E+02 2.87E+01 9.15E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.867  1.12E+09 1.48E+09 2.06E+10 4.44E+07 8.77E+07 1.24E+08 1.52E+08 1.67E+08 1.66E+08 1.53E+08 1.39E+08 1.17E+08 9.41E+07 7.47E+07 5.51E+07 3.95E+07 2.78E+07 1.75E+07 1.14E+07 6.95E+06 3.79E+06 2.21E+06 1.19E+06 6.07E+05 3.01E+05 1.41E+05 6.62E+04 2.95E+04 1.10E+04 4.71E+03 1.76E+03 6.73E+02 2.16E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.905  5.18E+09 6.65E+09 9.42E+10 1.92E+08 3.79E+08 5.36E+08 6.60E+08 7.29E+08 7.29E+08 6.79E+08 6.22E+08 5.28E+08 4.30E+08 3.46E+08 2.59E+08 1.89E+08 1.36E+08 8.77E+07 5.86E+07 3.71E+07 2.10E+07 1.27E+07 7.17E+06 3.88E+06 2.05E+06 1.03E+06 5.17E+05 2.54E+05 1.08E+05 4.84E+04 2.21E+04 8.29E+03 3.07E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.942  2.31E+10 2.92E+10 4.20E+11 8.29E+08 1.64E+09 2.30E+09 2.82E+09 3.12E+09 3.14E+09 2.97E+09 2.72E+09 2.32E+09 1.91E+09 1.56E+09 1.18E+09 8.76E+08 6.40E+08 4.23E+08 2.90E+08 1.88E+08 1.10E+08 6.87E+07 4.04E+07 2.28E+07 1.27E+07 6.76E+06 3.61E+06 1.89E+06 8.66E+05 4.23E+05 2.09E+05 8.45E+04 3.27E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.978  9.97E+10 1.24E+11 1.82E+12 3.42E+09 6.77E+09 9.52E+09 1.17E+10 1.30E+10 1.31E+10 1.25E+10 1.15E+10 9.85E+09 8.25E+09 6.79E+09 5.22E+09 3.92E+09 2.91E+09 1.96E+09 1.37E+09 9.13E+08 5.47E+08 3.54E+08 2.15E+08 1.26E+08 7.28E+07 4.06E+07 2.27E+07 1.25E+07 6.10E+06 3.19E+06 1.65E+06 7.20E+05 2.91E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.012  3.14E+11 3.04E+11 4.53E+12 7.97E+09 1.58E+10 2.26E+10 2.84E+10 3.12E+10 3.18E+10 3.00E+10 2.80E+10 2.44E+10 2.06E+10 1.70E+10 1.32E+10 1.00E+10 7.55E+09 5.17E+09 3.63E+09 2.47E+09 1.51E+09 9.88E+08 6.15E+08 3.69E+08 2.19E+08 1.27E+08 7.38E+07 4.17E+07 2.12E+07 1.15E+07 6.25E+06 2.78E+06 1.17E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.046  8.38E+11 7.45E+11 1.13E+13 1.86E+10 3.68E+10 5.37E+10 6.90E+10 7.49E+10 7.73E+10 7.20E+10 6.82E+10 6.06E+10 5.16E+10 4.26E+10 3.35E+10 2.57E+10 1.95E+10 1.36E+10 9.61E+09 6.71E+09 4.14E+09 2.76E+09 1.76E+09 1.08E+09 6.60E+08 3.97E+08 2.40E+08 1.39E+08 7.39E+07 4.15E+07 2.37E+07 1.07E+07 4.72E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.078  2.13E+12 1.83E+12 2.83E+13 4.33E+10 8.59E+10 1.27E+11 1.68E+11 1.80E+11 1.88E+11 1.73E+11 1.66E+11 1.50E+11 1.29E+11 1.07E+11 8.48E+10 6.59E+10 5.06E+10 3.60E+10 2.54E+10 1.82E+10 1.14E+10 7.72E+09 5.05E+09 3.16E+09 1.99E+09 1.24E+09 7.78E+08 4.61E+08 2.57E+08 1.50E+08 8.97E+07 4.15E+07 1.90E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.109  5.29E+12 4.50E+12 7.08E+13 1.01E+11 2.00E+11 3.03E+11 4.08E+11 4.32E+11 4.57E+11 4.16E+11 4.04E+11 3.73E+11 3.23E+11 2.67E+11 2.15E+11 1.69E+11 1.31E+11 9.48E+10 6.73E+10 4.93E+10 3.14E+10 2.16E+10 1.45E+10 9.27E+09 5.98E+09 3.89E+09 2.53E+09 1.53E+09 8.96E+08 5.41E+08 3.40E+08 1.61E+08 7.67E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.139  1.31E+13 1.11E+13 1.78E+14 2.36E+11 4.67E+11 7.18E+11 9.91E+11 1.04E+12 1.11E+12 9.99E+11 9.83E+11 9.26E+11 8.07E+11 6.68E+11 5.44E+11 4.33E+11 3.39E+11 2.50E+11 1.78E+11 1.34E+11 8.63E+10 6.03E+10 4.14E+10 2.71E+10 1.80E+10 1.22E+10 8.21E+09 5.10E+09 3.12E+09 1.95E+09 1.29E+09 6.20E+08 3.09E+08 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.169  3.23E+13 2.74E+13 4.47E+14 5.49E+11 1.09E+12 1.71E+12 2.41E+12 2.49E+12 2.70E+12 2.40E+12 2.39E+12 2.30E+12 2.02E+12 1.67E+12 1.38E+12 1.11E+12 8.79E+11 6.59E+11 4.71E+11 3.62E+11 2.38E+11 1.68E+11 1.19E+11 7.95E+10 5.42E+10 3.80E+10 2.66E+10 1.70E+10 1.09E+10 7.05E+09 4.88E+09 2.40E+09 1.24E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.240  3.96E+14 2.64E+14 4.56E+15 4.56E+12 9.06E+12 1.48E+13 2.22E+13 2.23E+13 2.49E+13 2.15E+13 2.21E+13 2.23E+13 2.00E+13 1.66E+13 1.41E+13 1.16E+13 9.48E+12 7.44E+12 5.36E+12 4.39E+12 2.98E+12 2.20E+12 1.65E+12 1.17E+12 8.52E+11 6.59E+11 5.06E+11 3.42E+11 2.45E+11 1.74E+11 1.36E+11 7.04E+10 4.05E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.307  3.95E+15 2.58E+15 4.77E+16 3.78E+13 7.53E+13 1.29E+14 2.05E+14 1.99E+14 2.30E+14 1.93E+14 2.04E+14 2.16E+14 1.98E+14 1.65E+14 1.44E+14 1.22E+14 1.02E+14 8.40E+13 6.11E+13 5.31E+13 3.75E+13 2.87E+13 2.29E+13 1.71E+13 1.34E+13 1.14E+13 9.61E+12 6.90E+12 5.55E+12 4.32E+12 3.80E+12 2.07E+12 1.32E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.432  6.84E+17 2.70E+17 6.09E+18 2.61E+15 5.20E+15 9.70E+15 1.74E+16 1.60E+16 1.95E+16 1.54E+16 1.75E+16 2.03E+16 1.93E+16 1.62E+16 1.50E+16 1.35E+16 1.19E+16 1.07E+16 7.93E+15 7.78E+15 5.91E+15 4.89E+15 4.42E+15 3.69E+15 3.31E+15 3.42E+15 3.47E+15 2.81E+15 2.83E+15 2.65E+15 2.96E+15 1.78E+15 1.40E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.653  6.05E+21 1.21E+21 1.80E+22 1.24E+19 2.48E+19 5.52E+19 1.26E+20 1.02E+20 1.41E+20 9.92E+19 1.28E+20 1.80E+20 1.85E+20 1.57E+20 4.47E+16 4.03E+16 3.56E+16 3.19E+16 2.37E+16 2.32E+16 1.77E+16 1.46E+16 1.32E+16 1.11E+16 9.91E+15 1.02E+16 1.04E+16 8.40E+15 8.49E+15 7.93E+15 8.88E+15 5.34E+15 4.20E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.848  2.42E+22 2.42E+21 3.60E+22 2.47E+19 4.96E+19 1.10E+20 2.51E+20 2.04E+20 2.82E+20 1.98E+20 2.55E+20 3.59E+20 3.70E+20 3.14E+20 1.33E+17 1.20E+17 1.06E+17 9.53E+16 7.06E+16 6.94E+16 5.27E+16 4.37E+16 3.95E+16 3.30E+16 2.96E+16 3.06E+16 3.11E+16 2.52E+16 2.54E+16 2.38E+16 2.66E+16 1.60E+16 1.26E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  2.025  6.05E+22 4.84E+21 7.21E+22 4.95E+19 9.92E+19 2.21E+20 5.02E+20 4.08E+20 5.65E+20 3.97E+20 5.10E+20 7.18E+20 7.40E+20 6.28E+20 3.97E+17 3.58E+17 3.16E+17 2.85E+17 2.11E+17 2.07E+17 1.58E+17 1.30E+17 1.18E+17 9.88E+16 8.87E+16 9.16E+16 9.32E+16 7.54E+16 7.62E+16 7.12E+16 7.98E+16 4.80E+16 3.77E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  2.187  1.33E+23 9.69E+21 1.44E+23 9.90E+19 1.98E+20 4.41E+20 1.00E+21 8.16E+20 1.13E+21 7.94E+20 1.02E+21 1.44E+21 1.48E+21 1.26E+21 1.18E+18 1.07E+18 9.43E+17 8.49E+17 6.29E+17 6.19E+17 4.71E+17 3.90E+17 3.53E+17 2.96E+17 2.65E+17 2.74E+17 2.79E+17 2.26E+17 2.28E+17 2.13E+17 2.39E+17 1.44E+17 1.13E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.338  2.78E+23 1.94E+22 2.89E+23 1.98E+20 3.97E+20 8.82E+20 2.01E+21 1.63E+21 2.26E+21 1.59E+21 2.04E+21 2.87E+21 2.96E+21 2.51E+21 3.53E+18 3.19E+18 2.81E+18 2.53E+18 1.88E+18 1.85E+18 1.41E+18 1.17E+18 1.06E+18 8.84E+17 7.94E+17 8.21E+17 8.35E+17 6.76E+17 6.84E+17 6.40E+17 7.17E+17 4.31E+17 3.39E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.480  5.69E+23 3.88E+22 5.78E+23 3.96E+20 7.93E+20 1.76E+21 4.02E+21 3.26E+21 4.52E+21 3.17E+21 4.08E+21 5.75E+21 5.92E+21 5.03E+21 1.05E+19 9.50E+18 8.39E+18 7.56E+18 5.60E+18 5.52E+18 4.20E+18 3.48E+18 3.16E+18 2.64E+18 2.38E+18 2.46E+18 2.50E+18 2.03E+18 2.05E+18 1.92E+18 2.15E+18 1.29E+18 1.02E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.614  1.15E+24 7.76E+22 1.16E+24 7.91E+20 1.59E+21 3.53E+21 8.03E+21 6.53E+21 9.03E+21 6.35E+21 8.16E+21 1.15E+22 1.18E+22 1.01E+22 3.14E+19 2.83E+19 2.50E+19 2.26E+19 1.67E+19 1.65E+19 1.25E+19 1.04E+19 9.44E+18 7.91E+18 7.11E+18 7.36E+18 7.49E+18 6.07E+18 6.14E+18 5.74E+18 6.44E+18 3.87E+18 3.05E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.741  2.32E+24 1.55E+23 2.33E+24 1.58E+21 3.17E+21 7.06E+21 1.61E+22 1.31E+22 1.81E+22 1.27E+22 1.63E+22 2.30E+22 2.37E+22 2.01E+22 9.35E+19 8.45E+19 7.47E+19 6.73E+19 4.99E+19 4.92E+19 3.75E+19 3.11E+19 2.82E+19 2.36E+19 2.13E+19 2.20E+19 2.24E+19 1.82E+19 1.84E+19 1.72E+19 1.93E+19 1.16E+19 9.14E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.863  4.65E+24 3.12E+23 4.68E+24 3.17E+21 6.34E+21 1.41E+22 3.21E+22 2.61E+22 3.61E+22 2.54E+22 3.26E+22 4.60E+22 4.74E+22 4.02E+22 2.79E+20 2.52E+20 2.23E+20 2.01E+20 1.49E+20 1.47E+20 1.12E+20 9.29E+19 8.44E+19 7.07E+19 6.36E+19 6.59E+19 6.72E+19 5.44E+19 5.51E+19 5.16E+19 5.79E+19 3.48E+19 2.74E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.980  9.34E+24 6.25E+23 9.43E+24 6.33E+21 1.27E+22 2.82E+22 6.42E+22 5.22E+22 7.22E+22 5.08E+22 6.53E+22 9.19E+22 9.47E+22 8.04E+22 8.31E+20 7.51E+20 6.65E+20 6.00E+20 4.44E+20 4.39E+20 3.35E+20 2.78E+20 2.52E+20 2.12E+20 1.90E+20 1.97E+20 2.01E+20 1.63E+20 1.65E+20 1.55E+20 1.74E+20 1.04E+20 8.21E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  3.093  1.87E+25 1.26E+24 1.91E+25 1.27E+22 2.54E+22 5.64E+22 1.28E+23 1.04E+23 1.44E+23 1.02E+23 1.31E+23 1.84E+23 1.89E+23 1.61E+23 2.48E+21 2.24E+21 1.98E+21 1.79E+21 1.33E+21 1.31E+21 9.99E+20 8.30E+20 7.54E+20 6.33E+20 5.70E+20 5.91E+20 6.02E+20 4.88E+20 4.95E+20 4.63E+20 5.20E+20 3.13E+20 2.46E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  3.201  3.77E+25 2.53E+24 3.88E+25 2.53E+22 5.07E+22 1.13E+23 2.57E+23 2.09E+23 2.89E+23 2.03E+23 2.61E+23 3.68E+23 3.79E+23 3.22E+23 7.38E+21 6.68E+21 5.91E+21 5.34E+21 3.96E+21 3.91E+21 2.99E+21 2.48E+21 2.25E+21 1.89E+21 1.70E+21 1.77E+21 1.80E+21 1.46E+21 1.48E+21 1.39E+21 1.56E+21 9.38E+20 7.38E+20 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
